signature_id,Sub_Status,status_message_id,signature
,0xC0232008,STATUS_NDIS_DOT11_AP_BAND_NOT_ALLOWED,"The wireless local area network interface cannot start an AP on this band due to regulatory reasons"
,0x40230001,STATUS_NDIS_INDICATION_REQUIRED,"The request will be completed later by NDIS status indication"
,0xC023100F,STATUS_NDIS_OFFLOAD_POLICY,"The TCP connection is not offloadable because of a local policy setting"
,0xC0231012,STATUS_NDIS_OFFLOAD_CONNECTION_REJECTED,"The TCP connection is not offloadable by the Chimney offload target"
,0xC0231013,STATUS_NDIS_OFFLOAD_PATH_REJECTED,"The IP Path object is not in an offloadable state"
,0xC0290000,STATUS_TPM_ERROR_MASK,"This is an error mask to convert TPM hardware errors to win errors"
,0xC0290001,STATUS_TPM_AUTHFAIL,"Authentication failed"
,0xC0290002,STATUS_TPM_BADINDEX,"The index to a PCR, DIR or other register is incorrect"
,0xC0290003,STATUS_TPM_BAD_PARAMETER,"One or more parameter is bad"
,0xC0290004,STATUS_TPM_AUDITFAILURE,"An operation completed successfully but the auditing of that operation failed"
,0xC0290005,STATUS_TPM_CLEAR_DISABLED,"The clear disable flag is set and all clear operations now require physical access"
,0xC0290006,STATUS_TPM_DEACTIVATED,"Activate the Trusted Platform Module (TPM)"
,0xC0290007,STATUS_TPM_DISABLED,"Enable the Trusted Platform Module (TPM)"
,0xC0290008,STATUS_TPM_DISABLED_CMD,"The target command has been disabled"
,0xC0290009,STATUS_TPM_FAIL,"The operation failed"
,0xC029000A,STATUS_TPM_BAD_ORDINAL,"The ordinal was unknown or inconsistent"
,0xC029000B,STATUS_TPM_INSTALL_DISABLED,"The ability to install an owner is disabled"
,0xC029000C,STATUS_TPM_INVALID_KEYHANDLE,"The key handle cannot be interpreted"
,0xC029000D,STATUS_TPM_KEYNOTFOUND,"The key handle points to an invalid key"
,0xC029000E,STATUS_TPM_INAPPROPRIATE_ENC,"Unacceptable encryption scheme"
,0xC029000F,STATUS_TPM_MIGRATEFAIL,"Migration authorization failed"
,0xC0290010,STATUS_TPM_INVALID_PCR_INFO,"PCR information could not be interpreted"
,0xC0290011,STATUS_TPM_NOSPACE,"No room to load key"
,0xC0290012,STATUS_TPM_NOSRK,"There is no Storage Root Key (SRK) set"
,0xC0290013,STATUS_TPM_NOTSEALED_BLOB,"An encrypted blob is invalid or was not created by this TPM"
,0xC0290014,STATUS_TPM_OWNER_SET,"The Trusted Platform Module (TPM) already has an owner"
,0xC0290015,STATUS_TPM_RESOURCES,"The TPM has insufficient internal resources to perform the requested action"
,0xC0290016,STATUS_TPM_SHORTRANDOM,"A random string was too short"
,0xC0290017,STATUS_TPM_SIZE,"The TPM does not have the space to perform the operation"
,0xC0290018,STATUS_TPM_WRONGPCRVAL,"The named PCR value does not match the current PCR value"
,0xC0290019,STATUS_TPM_BAD_PARAM_SIZE,"The paramSize argument to the command has the incorrect value "
,0xC029001A,STATUS_TPM_SHA_THREAD,"There is no existing SHA-1 thread"
,0xC029001B,STATUS_TPM_SHA_ERROR,"The calculation is unable to proceed because the existing SHA-1 thread has already encountered an error"
,0xC029001C,STATUS_TPM_FAILEDSELFTEST,"The TPM hardware device reported a failure during its internal self test. Try restarting the computer to resolve the problem. If the problem continues, you might need to replace your TPM hardware or motherboard"
,0xC029001D,STATUS_TPM_AUTH2FAIL,"The authorization for the second key in a 2 key function failed authorization"
,0xC029001E,STATUS_TPM_BADTAG,"The tag value sent to for a command is invalid"
,0xC029001F,STATUS_TPM_IOERROR,"An IO error occurred transmitting information to the TPM"
,0xC0290020,STATUS_TPM_ENCRYPT_ERROR,"The encryption process had a problem"
,0xC0290021,STATUS_TPM_DECRYPT_ERROR,"The decryption process did not complete"
,0xC0290022,STATUS_TPM_INVALID_AUTHHANDLE,"An invalid handle was used"
,0xC0290023,STATUS_TPM_NO_ENDORSEMENT,"The TPM does not have an Endorsement Key (EK) installed"
,0xC0290024,STATUS_TPM_INVALID_KEYUSAGE,"The usage of a key is not allowed"
,0xC0290025,STATUS_TPM_WRONG_ENTITYTYPE,"The submitted entity type is not allowed"
,0xC0290026,STATUS_TPM_INVALID_POSTINIT,"The command was received in the wrong sequence relative to TPM_Init and a subsequent TPM_Startup"
,0xC0290027,STATUS_TPM_INAPPROPRIATE_SIG,"Signed data cannot include additional DER information"
,0xC0290028,STATUS_TPM_BAD_KEY_PROPERTY,"The key properties in TPM_KEY_PARMs are not supported by this TPM"
,0xC0290029,STATUS_TPM_BAD_MIGRATION,"The migration properties of this key are incorrect"
,0xC029002A,STATUS_TPM_BAD_SCHEME,"The signature or encryption scheme for this key is incorrect or not permitted in this situation"
,0xC029002B,STATUS_TPM_BAD_DATASIZE,"The size of the data (or blob) parameter is bad or inconsistent with the referenced key"
,0xC029002C,STATUS_TPM_BAD_MODE,"A mode parameter is bad, such as capArea or subCapArea for TPM_GetCapability, phsicalPresence parameter for TPM_PhysicalPresence, or migrationType for TPM_CreateMigrationBlob"
,0xC029002D,STATUS_TPM_BAD_PRESENCE,"Either the physicalPresence or physicalPresenceLock bits have the wrong value"
,0xC029002E,STATUS_TPM_BAD_VERSION,"The TPM cannot perform this version of the capability"
,0xC029002F,STATUS_TPM_NO_WRAP_TRANSPORT,"The TPM does not allow for wrapped transport sessions"
,0xC0290030,STATUS_TPM_AUDITFAIL_UNSUCCESSFUL,"TPM audit construction failed and the underlying command was returning a failure code also"
,0xC0290031,STATUS_TPM_AUDITFAIL_SUCCESSFUL,"TPM audit construction failed and the underlying command was returning success"
,0xC0290032,STATUS_TPM_NOTRESETABLE,"Attempt to reset a PCR register that does not have the resettable attribute"
,0xC0290033,STATUS_TPM_NOTLOCAL,"Attempt to reset a PCR register that requires locality and locality modifier not part of command transport"
,0xC0290034,STATUS_TPM_BAD_TYPE,"Make identity blob not properly typed"
,0xC0290035,STATUS_TPM_INVALID_RESOURCE,"When saving context identified resource type does not match actual resource"
,0xC0290036,STATUS_TPM_NOTFIPS,"The TPM is attempting to execute a command only available when in FIPS mode"
,0xC0290037,STATUS_TPM_INVALID_FAMILY,"The command is attempting to use an invalid family ID"
,0xC0290038,STATUS_TPM_NO_NV_PERMISSION,"The permission to manipulate the NV storage is not available"
,0xC0290039,STATUS_TPM_REQUIRES_SIGN,"The operation requires a signed command"
,0xC029003A,STATUS_TPM_KEY_NOTSUPPORTED,"Wrong operation to load an NV key"
,0xC029003B,STATUS_TPM_AUTH_CONFLICT,"NV_LoadKey blob requires both owner and blob authorization"
,0xC029003C,STATUS_TPM_AREA_LOCKED,"The NV area is locked and not writtable"
,0xC029003D,STATUS_TPM_BAD_LOCALITY,"The locality is incorrect for the attempted operation"
,0xC029003E,STATUS_TPM_READ_ONLY,"The NV area is read only and can't be written to"
,0xC029003F,STATUS_TPM_PER_NOWRITE,"There is no protection on the write to the NV area"
,0xC0290040,STATUS_TPM_FAMILYCOUNT,"The family count value does not match"
,0xC0290041,STATUS_TPM_WRITE_LOCKED,"The NV area has already been written to"
,0xC0290042,STATUS_TPM_BAD_ATTRIBUTES,"The NV area attributes conflict"
,0xC0290043,STATUS_TPM_INVALID_STRUCTURE,"The structure tag and version are invalid or inconsistent"
,0xC0290044,STATUS_TPM_KEY_OWNER_CONTROL,"The key is under control of the TPM Owner and can only be evicted by the TPM Owner"
,0xC0290045,STATUS_TPM_BAD_COUNTER,"The counter handle is incorrect"
,0xC0290046,STATUS_TPM_NOT_FULLWRITE,"The write is not a complete write of the area"
,0xC0290047,STATUS_TPM_CONTEXT_GAP,"The gap between saved context counts is too large"
,0xC0290048,STATUS_TPM_MAXNVWRITES,"The maximum number of NV writes without an owner has been exceeded"
,0xC0290049,STATUS_TPM_NOOPERATOR,"No operator AuthData value is set"
,0xC029004A,STATUS_TPM_RESOURCEMISSING,"The resource pointed to by context is not loaded"
,0xC029004B,STATUS_TPM_DELEGATE_LOCK,"The delegate administration is locked"
,0xC029004C,STATUS_TPM_DELEGATE_FAMILY,"Attempt to manage a family other then the delegated family"
,0xC029004D,STATUS_TPM_DELEGATE_ADMIN,"Delegation table management not enabled"
,0xC029004E,STATUS_TPM_TRANSPORT_NOTEXCLUSIVE,"There was a command executed outside of an exclusive transport session"
,0xC029004F,STATUS_TPM_OWNER_CONTROL,"Attempt to context save a owner evict controlled key"
,0xC0290050,STATUS_TPM_DAA_RESOURCES,"The DAA command has no resources availble to execute the command"
,0xC0290051,STATUS_TPM_DAA_INPUT_DATA0,"The consistency check on DAA parameter inputData0 has failed"
,0xC0290052,STATUS_TPM_DAA_INPUT_DATA1,"The consistency check on DAA parameter inputData1 has failed"
,0xC0290053,STATUS_TPM_DAA_ISSUER_SETTINGS,"The consistency check on DAA_issuerSettings has failed"
,0xC0290054,STATUS_TPM_DAA_TPM_SETTINGS,"The consistency check on DAA_tpmSpecific has failed"
,0xC0290055,STATUS_TPM_DAA_STAGE,"The atomic process indicated by the submitted DAA command is not the expected process"
,0xC0290056,STATUS_TPM_DAA_ISSUER_VALIDITY,"The issuer's validity check has detected an inconsistency"
,0xC0290057,STATUS_TPM_DAA_WRONG_W,"The consistency check on w has failed"
,0xC0290058,STATUS_TPM_BAD_HANDLE,"The handle is incorrect"
,0xC0290059,STATUS_TPM_BAD_DELEGATE,"Delegation is not correct"
,0xC029005A,STATUS_TPM_BADCONTEXT,"The context blob is invalid"
,0xC029005B,STATUS_TPM_TOOMANYCONTEXTS,"Too many contexts held by the TPM"
,0xC029005C,STATUS_TPM_MA_TICKET_SIGNATURE,"Migration authority signature validation failure"
,0xC029005D,STATUS_TPM_MA_DESTINATION,"Migration destination not authenticated"
,0xC029005E,STATUS_TPM_MA_SOURCE,"Migration source incorrect"
,0xC029005F,STATUS_TPM_MA_AUTHORITY,"Incorrect migration authority"
,0xC0290061,STATUS_TPM_PERMANENTEK,"Attempt to revoke the EK and the EK is not revocable"
,0xC0290062,STATUS_TPM_BAD_SIGNATURE,"Bad signature of CMK ticket"
,0xC0290063,STATUS_TPM_NOCONTEXTSPACE,"There is no room in the context list for additional contexts"
,0xC0290400,STATUS_TPM_COMMAND_BLOCKED,"The command was blocked"
,0xC0290401,STATUS_TPM_INVALID_HANDLE,"The specified handle was not found"
,0xC0290402,STATUS_TPM_DUPLICATE_VHANDLE,"The TPM returned a duplicate handle and the command needs to be resubmitted"
,0xC0290403,STATUS_TPM_EMBEDDED_COMMAND_BLOCKED,"The command within the transport was blocked"
,0xC0290404,STATUS_TPM_EMBEDDED_COMMAND_UNSUPPORTED,"The command within the transport is not supported"
,0xC0290800,STATUS_TPM_RETRY,"The TPM is too busy to respond to the command immediately, but the command could be resubmitted at a later time"
,0xC0290801,STATUS_TPM_NEEDS_SELFTEST,"SelfTestFull has not been run"
,0xC0290802,STATUS_TPM_DOING_SELFTEST,"The TPM is currently executing a full selftest"
,0xC0290803,STATUS_TPM_DEFEND_LOCK_RUNNING,"The TPM is defending against dictionary attacks and is in a time-out period"
,0xC0291001,STATUS_TPM_COMMAND_CANCELED,"The command was cancelled"
,0xC0291002,STATUS_TPM_TOO_MANY_CONTEXTS,"A new TPM context could not be created because there are too many open contexts"
,0xC0291003,STATUS_TPM_NOT_FOUND,"TPM driver is not compatible with the version of TPM found on the system"
,0xC0291004,STATUS_TPM_ACCESS_DENIED,"The caller does not have the appropriate rights to perform the requested operation"
,0xC0291005,STATUS_TPM_INSUFFICIENT_BUFFER,"The caller does not have the appropriate rights to perform the requested operation"
,0xC0291006,STATUS_TPM_PPI_FUNCTION_UNSUPPORTED,"The Physical Presence Interface of this firmware does not support the requested method"
,0xC0292000,STATUS_PCP_ERROR_MASK,"This is an error mask to convert Platform Crypto Provider errors to win errors"
,0xC0292001,STATUS_PCP_DEVICE_NOT_READY,"The Platform Crypto Device is currently not ready. It needs to be fully provisioned to be operational"
,0xC0292002,STATUS_PCP_INVALID_HANDLE,"The handle provided to the Platform Crypto Provider is invalid"
,0xC0292003,STATUS_PCP_INVALID_PARAMETER,"A parameter provided to the Platform Crypto Provider is invalid"
,0xC0292004,STATUS_PCP_FLAG_NOT_SUPPORTED,"A provided flag to the Platform Crypto Provider is not supported"
,0xC0292005,STATUS_PCP_NOT_SUPPORTED,"The requested operation is not supported by this Platform Crypto Provider"
,0xC0292006,STATUS_PCP_BUFFER_TOO_SMALL,"The buffer is too small to contain all data. No information has been written to the buffer"
,0xC0292007,STATUS_PCP_INTERNAL_ERROR,"An unexpected internal error has occurred in the Platform Crypto Provider"
,0xC0292008,STATUS_PCP_AUTHENTICATION_FAILED,"The authorization to use a provider object has failed"
,0xC0292009,STATUS_PCP_AUTHENTICATION_IGNORED,"The Platform Crypto Device has ignored the authorization for the provider object, to mitigate against a dictionary attack"
,0xC029200A,STATUS_PCP_POLICY_NOT_FOUND,"The referenced policy was not found"
,0xC029200B,STATUS_PCP_PROFILE_NOT_FOUND,"The referenced profile was not found"
,0xC029200C,STATUS_PCP_VALIDATION_FAILED,"The validation was not succesful"
,0xC029200D,STATUS_PCP_DEVICE_NOT_FOUND,"A Platform Crypto Device was not found.  Operations that require a Platform Crypto Device will not be submitted"
,0xC029200E,STATUS_PCP_WRONG_PARENT,"An attempt was made to import or load a key under an incorrect storage parent"
,0xC029200F,STATUS_PCP_KEY_NOT_LOADED,"The TPM key is not loaded"
,0xC0292010,STATUS_PCP_NO_KEY_CERTIFICATION,"The TPM key certification has not been generated"
,0xC0292011,STATUS_PCP_KEY_NOT_FINALIZED,"The TPM key is not yet finalized"
,0xC0292012,STATUS_PCP_ATTESTATION_CHALLENGE_NOT_SET,"The TPM attestation challenge is not set"
,0xC0292013,STATUS_PCP_NOT_PCR_BOUND,"The TPM key is not bound to PCR info"
,0xC0292014,STATUS_PCP_KEY_ALREADY_FINALIZED,"The TPM key is already finalized"
,0xC0292015,STATUS_PCP_KEY_USAGE_POLICY_NOT_SUPPORTED,"The TPM key usage policy is not supported"
,0xC0292016,STATUS_PCP_KEY_USAGE_POLICY_INVALID,"The TPM key usage policy is invalid"
,0xC0292017,STATUS_PCP_SOFT_KEY_ERROR,"There was a problem with the software key being imported into the TPM"
,0xC0292018,STATUS_PCP_KEY_NOT_AUTHENTICATED,"The TPM key is not authenticated"
,0xC0292019,STATUS_PCP_KEY_NOT_AIK,"The TPM key is not an AIK"
,0xC029201A,STATUS_PCP_KEY_NOT_SIGNING_KEY,"The TPM key is not a signing key"
,0xC029201B,STATUS_PCP_LOCKED_OUT,"The TPM is locked out"
,0xC029201C,STATUS_PCP_CLAIM_TYPE_NOT_SUPPORTED,"The claim type requested is not supported"
,0xC029201D,STATUS_PCP_TPM_VERSION_NOT_SUPPORTED,"The current TPM version is not supported"
,0xC029201E,STATUS_PCP_BUFFER_LENGTH_MISMATCH,"The buffer lengths do not match"
,0xC029201F,STATUS_PCP_IFX_RSA_KEY_CREATION_BLOCKED,"The RSA key creation is blocked on this TPM due to known security vulnerabilities"
,0x00293000,STATUS_RTPM_CONTEXT_CONTINUE,"The remote TPM context exchange is not complete. The context should be transported to the target and continued"
,0x00293001,STATUS_RTPM_CONTEXT_COMPLETE,"The remote TPM operation is complete"
,0xC0293002,STATUS_RTPM_NO_RESULT,"No result associated with this instance exists"
,0xC0293003,STATUS_RTPM_PCR_READ_INCOMPLETE,"The TPM returned incomplete PCR results. This maybe due to an unsupported selection set. Attempt the read again with a different selection set"
,0xC0293004,STATUS_RTPM_INVALID_CONTEXT,"The rTPM context has been corrupted. The rTPM operation must be restarted"
,0xC0294000,STATUS_RTPM_UNSUPPORTED_CMD,"The rTPM target does not support remote processing of the specified TPM command,0xC0293005LSTATUS_TPM_ZERO_EXHAUST_ENABLED, TPM related network operations are blocked as Zero Exhaust mode is enabled on client"
,0xC0350002,STATUS_HV_INVALID_HYPERCALL_CODE,"The hypervisor does not support the operation because the specified hypercall code is not supported"
,0xC0350003,STATUS_HV_INVALID_HYPERCALL_INPUT,"The hypervisor does not support the operation because the encoding for the hypercall input register is not supported"
,0xC0350004,STATUS_HV_INVALID_ALIGNMENT,"The hypervisor could not perform the operation because a parameter has an invalid alignment"
,0xC0350005,STATUS_HV_INVALID_PARAMETER,"The hypervisor could not perform the operation because an invalid parameter was specified"
,0xC0350006,STATUS_HV_ACCESS_DENIED,"Access to the specified object was denied"
,0xC0350007,STATUS_HV_INVALID_PARTITION_STATE,"The hypervisor could not perform the operation because the partition is entering or in an invalid state"
,0xC0350008,STATUS_HV_OPERATION_DENIED,"The operation is not allowed in the current state"
,0xC0350009,STATUS_HV_UNKNOWN_PROPERTY,"The hypervisor does not recognize the specified partition property"
,0xC035000A,STATUS_HV_PROPERTY_VALUE_OUT_OF_RANGE,"The specified value of a partition property is out of range or violates an invariant"
,0xC035000B,STATUS_HV_INSUFFICIENT_MEMORY,"There is not enough memory in the hypervisor pool to complete the operation"
,0xC035000C,STATUS_HV_PARTITION_TOO_DEEP,"The maximum partition depth has been exceeded for the partition hierarchy"
,0xC035000D,STATUS_HV_INVALID_PARTITION_ID,"A partition with the specified partition Id does not exist"
,0xC035000E,STATUS_HV_INVALID_VP_INDEX,"The hypervisor could not perform the operation because the specified VP index is invalid"
,0xC0350011,STATUS_HV_INVALID_PORT_ID,"The hypervisor could not perform the operation because the specified port identifier is invalid"
,0xC0350012,STATUS_HV_INVALID_CONNECTION_ID,"The hypervisor could not perform the operation because the specified connection identifier is invalid"
,0xC0350013,STATUS_HV_INSUFFICIENT_BUFFERS,"Not enough buffers were supplied to send a message"
,0xC0350014,STATUS_HV_NOT_ACKNOWLEDGED,"The previous virtual interrupt has not been acknowledged"
,0xC0350015,STATUS_HV_INVALID_VP_STATE,"A virtual processor is not in the correct state for the indicated operation"
,0xC0350016,STATUS_HV_ACKNOWLEDGED,"The previous virtual interrupt has already been acknowledged"
,0xC0350017,STATUS_HV_INVALID_SAVE_RESTORE_STATE,"The indicated partition is not in a valid state for saving or restoring"
,0xC0350018,STATUS_HV_INVALID_SYNIC_STATE,"The hypervisor could not complete the operation because a required feature of the synthetic interrupt controller (SynIC) was disabled"
,0xC0350019,STATUS_HV_OBJECT_IN_USE,"The hypervisor could not perform the operation because the object or value was either already in use or being used for a purpose that would not permit completing the operation"
,0xC035001A,STATUS_HV_INVALID_PROXIMITY_DOMAIN_INFO,"The proximity domain information is invalid"
,0xC035001B,STATUS_HV_NO_DATA,"An attempt to retrieve debugging data failed because none was available"
,0xC035001C,STATUS_HV_INACTIVE,"The physical connection being used for debugging has not recorded any receive activity since the last operation"
,0xC035001D,STATUS_HV_NO_RESOURCES,"There are not enough resources to complete the operation"
,0xC035001E,STATUS_HV_FEATURE_UNAVAILABLE,"A hypervisor feature is not available to the user"
,0xC0350033,STATUS_HV_INSUFFICIENT_BUFFER,"The specified buffer was too small to contain all of the requested data"
,0xC0350038,STATUS_HV_INSUFFICIENT_DEVICE_DOMAINS,"The maximum number of domains supported by the platform I/O remapping hardware is currently in use. No domains are available to assign this device to this partition"
,0xC035003C,STATUS_HV_CPUID_FEATURE_VALIDATION_ERROR,"Validation of CPUID data of the processor failed"
,0xC035003D,STATUS_HV_CPUID_XSAVE_FEATURE_VALIDATION_ERROR,"Validation of XSAVE CPUID data of the processor failed"
,0xC035003E,STATUS_HV_PROCESSOR_STARTUP_TIMEOUT,"Processor did not respond within the timeout period"
,0xC035003F,STATUS_HV_SMX_ENABLED,"SMX has been enabled in the BIOS"
,0xC0350041,STATUS_HV_INVALID_LP_INDEX,"The hypervisor could not perform the operation because the specified LP index is invalid"
,0xC0350050,STATUS_HV_INVALID_REGISTER_VALUE,"The supplied register value is invalid"
,0xC0350051,STATUS_HV_INVALID_VTL_STATE,"The supplied virtual trust level is not in the correct state to perform the requested operation"
,0xC0350055,STATUS_HV_NX_NOT_DETECTED,"No execute feature (NX) is not present or not enabled in the BIOS"
,0xC0350057,STATUS_HV_INVALID_DEVICE_ID,"The supplied device ID is invalid"
,0xC0350058,STATUS_HV_INVALID_DEVICE_STATE,"The operation is not allowed in the current device state"
,0x00350059,STATUS_HV_PENDING_PAGE_REQUESTS,"The device had pending page requests which were discarded"
,0xC0350060,STATUS_HV_PAGE_REQUEST_INVALID,"The supplied page request specifies a memory access that the guest does not have permissions to perform"
,0xC035006F,STATUS_HV_INVALID_CPU_GROUP_ID,"A CPU group with the specified CPU group Id does not exist"
,0xC0350070,STATUS_HV_INVALID_CPU_GROUP_STATE,"The hypervisor could not perform the operation because the CPU group is entering or in an invalid state"
,0xC0350071,STATUS_HV_OPERATION_FAILED,"The requested operation failed"
,0xC0350072,STATUS_HV_NOT_ALLOWED_WITH_NESTED_VIRT_ACTIVE,"The hypervisor could not perform the operation because it is not allowed with nested virtualization active"
,0xC0351000,STATUS_HV_NOT_PRESENT,"No hypervisor is present on this system"
,0xC0370001,STATUS_VID_DUPLICATE_HANDLER,"The handler for the virtualization infrastructure driver is already registered. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370002,STATUS_VID_TOO_MANY_HANDLERS,"The number of registered handlers for the virtualization infrastructure driver exceeded the maximum. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370003,STATUS_VID_QUEUE_FULL,"The message queue for the virtualization infrastructure driver is full and cannot accept new messages. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370004,STATUS_VID_HANDLER_NOT_PRESENT,"No handler exists to handle the message for the virtualization infrastructure driver. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370005,STATUS_VID_INVALID_OBJECT_NAME,"The name of the partition or message queue for the virtualization infrastructure driver is invalid. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370006,STATUS_VID_PARTITION_NAME_TOO_LONG,"The partition name of the virtualization infrastructure driver exceeds the maximum"
,0xC0370007,STATUS_VID_MESSAGE_QUEUE_NAME_TOO_LONG,"The message queue name of the virtualization infrastructure driver exceeds the maximum"
,0xC0370008,STATUS_VID_PARTITION_ALREADY_EXISTS,"Cannot create the partition for the virtualization infrastructure driver because another partition with the same name already exists"
,0xC0370009,STATUS_VID_PARTITION_DOES_NOT_EXIST,"The virtualization infrastructure driver has encountered an error. The requested partition does not exist. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC037000A,STATUS_VID_PARTITION_NAME_NOT_FOUND,"The virtualization infrastructure driver has encountered an error. Could not find the requested partition. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC037000B,STATUS_VID_MESSAGE_QUEUE_ALREADY_EXISTS,"A message queue with the same name already exists for the virtualization infrastructure driver"
,0xC037000C,STATUS_VID_EXCEEDED_MBP_ENTRY_MAP_LIMIT,"The memory block page for the virtualization infrastructure driver cannot be mapped because the page map limit has been reached. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC037000D,STATUS_VID_MB_STILL_REFERENCED,"The memory block for the virtualization infrastructure driver is still being used and cannot be destroyed"
,0xC037000E,STATUS_VID_CHILD_GPA_PAGE_SET_CORRUPTED,"Cannot unlock the page array for the guest operating system memory address because it does not match a previous lock request. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC037000F,STATUS_VID_INVALID_NUMA_SETTINGS,"The non-uniform memory access (NUMA) node settings do not match the system NUMA topology. In order to start the virtual machine, you will need to modify the NUMA configuration"
,0xC0370010,STATUS_VID_INVALID_NUMA_NODE_INDEX,"The non-uniform memory access (NUMA) node index does not match a valid index in the system NUMA topology"
,0xC0370011,STATUS_VID_NOTIFICATION_QUEUE_ALREADY_ASSOCIATED,"The memory block for the virtualization infrastructure driver is already associated with a message queue"
,0xC0370012,STATUS_VID_INVALID_MEMORY_BLOCK_HANDLE,"The handle is not a valid memory block handle for the virtualization infrastructure driver"
,0xC0370013,STATUS_VID_PAGE_RANGE_OVERFLOW,"The request exceeded the memory block page limit for the virtualization infrastructure driver. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370014,STATUS_VID_INVALID_MESSAGE_QUEUE_HANDLE,"The handle is not a valid message queue handle for the virtualization infrastructure driver"
,0xC0370015,STATUS_VID_INVALID_GPA_RANGE_HANDLE,"The handle is not a valid page range handle for the virtualization infrastructure driver"
,0xC0370016,STATUS_VID_NO_MEMORY_BLOCK_NOTIFICATION_QUEUE,"Cannot install client notifications because no message queue for the virtualization infrastructure driver is associated with the memory block"
,0xC0370017,STATUS_VID_MEMORY_BLOCK_LOCK_COUNT_EXCEEDED,"The request to lock or map a memory block page failed because the virtualization infrastructure driver memory block limit has been reached. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer."
,0xC0370018,STATUS_VID_INVALID_PPM_HANDLE,"The handle is not a valid parent partition mapping handle for the virtualization infrastructure driver"
,0xC0370019,STATUS_VID_MBPS_ARE_LOCKED,"Notifications cannot be created on the memory block because it is use"
,0xC037001A,STATUS_VID_MESSAGE_QUEUE_CLOSED,"The message queue for the virtualization infrastructure driver has been closed. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC037001B,STATUS_VID_VIRTUAL_PROCESSOR_LIMIT_EXCEEDED,"Cannot add a virtual processor to the partition because the maximum has been reached"
,0xC037001C,STATUS_VID_STOP_PENDING,"Cannot stop the virtual processor immediately because of a pending intercept"
,0xC037001D,STATUS_VID_INVALID_PROCESSOR_STATE,"Invalid state for the virtual processor. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC037001E,STATUS_VID_EXCEEDED_KM_CONTEXT_COUNT_LIMIT,"The maximum number of kernel mode clients for the virtualization infrastructure driver has been reached. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC037001F,STATUS_VID_KM_INTERFACE_ALREADY_INITIALIZED,"This kernel mode interface for the virtualization infrastructure driver has already been initialized. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370020,STATUS_VID_MB_PROPERTY_ALREADY_SET_RESET,"Cannot set or reset the memory block property more than once for the virtualization infrastructure driver. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370021,STATUS_VID_MMIO_RANGE_DESTROYED,"The memory mapped I/O for this page range no longer exists. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370022,STATUS_VID_INVALID_CHILD_GPA_PAGE_SET,"The lock or unlock request uses an invalid guest operating system memory address. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370023,STATUS_VID_RESERVE_PAGE_SET_IS_BEING_USED,"Cannot destroy or reuse the reserve page set for the virtualization infrastructure driver because it is in use. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370024,STATUS_VID_RESERVE_PAGE_SET_TOO_SMALL,"The reserve page set for the virtualization infrastructure driver is too small to use in the lock request. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370025,STATUS_VID_MBP_ALREADY_LOCKED_USING_RESERVED_PAGE,"Cannot lock or map the memory block page for the virtualization infrastructure driver because it has already been locked using a reserve page set page. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370026,STATUS_VID_MBP_COUNT_EXCEEDED_LIMIT,"Cannot create the memory block for the virtualization infrastructure driver because the requested number of pages exceeded the limit. Restarting the virtual machine may fix the problem. If the problem persists, try restarting the physical computer"
,0xC0370027,STATUS_VID_SAVED_STATE_CORRUPT,"Cannot restore this virtual machine because the saved state data cannot be read. Delete the saved state data and then try to start the virtual machine"
,0xC0370028,STATUS_VID_SAVED_STATE_UNRECOGNIZED_ITEM,"Cannot restore this virtual machine because an item read from the saved state data is not recognized. Delete the saved state data and then try to start the virtual machine"
,0xC0370029,STATUS_VID_SAVED_STATE_INCOMPATIBLE,"Cannot restore this virtual machine to the saved state because of hypervisor incompatibility. Delete the saved state data and then try to start the virtual machine"
